ID,RCTRCK,RACE_DE,RACE_NO,PARTCPT_NO,RANK,RCHOSE_NM,HRSMN,RCORD,ARVL_DFFRNC,EACH_SCTN_PASAGE_RANK,A_WIN_SYTM_EXPECT_ALOT,WIN_STA_EXPECT_ALOT
10840,서울,2005-07-10,1,7,1,사이렌,이준철,01:03.0,,5 -  -  - 5 - 3 - 2,4.9,1.4
10841,서울,2005-07-10,11,6,8,자이언펀치,천창기,02:06.1,1¼,4 - 5 - 5 - 6 - 5 - 9,9.3,3.3
10842,서울,2005-07-10,9,6,1,머신건,박을운,01:52.9,,7 - 7 - 8 - 5 - 5 - 4,3.8,1.3
10843,서울,2005-07-10,4,2,4,베러스트롱,김효섭,01:02.7,½,5 -  -  - 5 - 6 - 4,4.6,2
10844,서울,2005-07-10,5,7,1,푸른성운,강태현,01:16.0,,8 -  -  - 7 - 6 - 4,5.2,1.7
10845,서울,2005-07-10,9,10,7,왕의전사,김효섭,01:54.4,½,8 - 8 - 9 - 8 - 7 - 8,46.6,7.1
10846,서울,2005-07-10,12,5,1,워터킹,박태종,02:11.3,,2 - 2 - 2 - 2 - 2 - 1,2.1,1.3
10847,서울,2005-07-10,1,9,4,티제이랜드,신형철,01:04.3,5,7 -  -  - 7 - 6 - 4,6.9,1.5
10848,서울,2005-07-10,2,2,6,효광,김낙현,01:05.3,½,10 -  -  - 10 - 10 - 9,55.4,4.7
10849,서울,2005-07-10,10,4,2,걸파워,천창기,01:59.6,1½,2 - 2 - 2 - 2 - 2 - 2,1.5,1
10850,서울,2005-07-10,10,8,7,웨스턴헤로인,최봉주,02:01.2,2½,4 - 4 - 5 - 6 - 6 - 8,39.9,7.9
10851,서울,2005-07-10,12,6,5,다재다능,김동균,02:14.1,10,5 - 5 - 5 - 6 - 5 - 5,44.8,16.7
10852,서울,2005-07-10,2,3,3,윈윈자이언트,신형철,01:03.9,1¼,3 -  -  - 3 - 3 - 3,17.3,2.2
10853,서울,2005-07-10,6,3,2,노바,이금주,01:17.1,12,3 -  -  - 4 - 4 - 4,8.4,2.2
10854,서울,2005-07-10,6,2,7,자모,한성열,01:18.1,1¼,8 -  -  - 8 - 5 - 5,3.5,1.6
10855,서울,2005-07-10,7,3,3,청학산,이성환,01:29.6,1,4 -  -  - 5 - 5 - 4,6.8,2.1
10856,서울,2005-07-10,1,6,,오필승,김혜성,,주행중지, -  -  -  -  - ,97.6,8.4
10857,서울,2005-07-10,9,5,5,리딩레이디,임대규,01:53.7,2,1 - 1 - 1 - 1 - 1 - 1,37.3,6
10858,서울,2005-07-10,9,7,4,프라이즈탑,신형철,01:53.4,목,5 - 5 - 3 - 3 - 3 - 3,9.7,2.2
10859,서울,2005-07-10,4,3,3,로즈데이,이기회,01:02.6,1¼,3 -  -  - 3 - 3 - 3,2.3,1.4
10860,서울,2005-07-10,1,4,6,푸른낭만,윤대근,01:05.3,4,8 -  -  - 8 - 8 - 8,94.7,10.9
10861,서울,2005-07-10,7,4,7,전관,김동철,01:31.1,7,7 -  -  - 7 - 7 - 6,88,16.2
10862,서울,2005-07-10,7,5,9,웅지사랑,김효섭,01:32.1,1¾,6 -  -  - 8 - 8 - 9,13.7,3
10863,서울,2005-07-10,7,1,2,산들바람,이금주,01:29.4,4,5 -  -  - 4 - 4 - 3,29.9,5.7
10864,서울,2005-07-10,2,1,4,재도약,양희진,01:04.0,1,7 -  -  - 7 - 5 - 4,9.6,2.4
10865,서울,2005-07-10,12,4,6,신개념,최봉주,02:14.6,3,6 - 6 - 7 - 7 - 7 - 7,17.3,6.1
10866,서울,2005-07-10,4,4,5,스피카,박태종,01:02.8,½,2 -  -  - 2 - 2 - 2,3.4,1.8
10867,서울,2005-07-10,9,8,10,헤드라이트,이금주,01:58.4,8,6 - 6 - 6 - 6 - 6 - 10,95.7,12.4
10868,서울,2005-07-10,9,3,3,뷰티프린세스,박수홍,01:53.3,코,4 - 4 - 5 - 2 - 2 - 2,18.2,2.6
10869,서울,2005-07-10,10,1,6,그린홀,이금주,02:00.7,1,7 - 6 - 8 - 9 - 7 - 5,53,7.9
10870,서울,2005-07-10,10,5,8,빙고빙고,김옥성,02:01.3,½,8 - 9 - 9 - 5 - 4 - 6,19.2,3
10871,서울,2005-07-10,11,2,9,이터널레인즈,황순도,02:06.6,2½,2 - 3 - 2 - 2 - 2 - 6,75.8,9.3
10872,서울,2005-07-10,7,2,1,전광석화,양희진,01:28.8,,1 -  -  - 1 - 1 - 1,3.9,1.8
10873,서울,2005-07-10,7,7,5,위대한유산,윤영민,01:29.9,1½,8 -  -  - 9 - 9 - 8,7,2.2
10874,서울,2005-07-10,1,2,8,노블패밀리,최봉주,01:06.7,8,4 -  -  - 4 - 4 - 6,74,8.6
10875,서울,2005-07-10,12,1,7,복동아,문정균,02:14.7,½,3 - 3 - 3 - 3 - 6 - 6,20.1,6.4
10876,서울,2005-07-10,10,2,3,대천여왕,임대규,01:59.7,½,5 - 5 - 6 - 7 - 8 - 4,7.6,2.1
10877,서울,2005-07-10,5,5,5,천의영광,안병기,01:17.0,¾,4 -  -  - 5 - 5 - 6,48.5,5.5
10878,서울,2005-07-10,9,2,6,대지광명,김동철,01:54.3,4,10 - 10 - 10 - 10 - 10 - 7,98.8,9.5
10879,서울,2005-07-10,8,12,7,좋을걸,박을운,01:28.7,2,12 -  -  - 11 - 11 - 11,36.8,5.2
10880,서울,2005-07-10,1,8,5,대군주,이성환,01:04.6,1¾,3 -  -  - 3 - 5 - 5,59.2,5.2
10881,서울,2005-07-10,2,5,2,레이저원,전덕용,01:03.6,3,2 -  -  - 2 - 1 - 2,8.8,1.2
10882,서울,2005-07-10,7,6,4,수퍼자이언트,신형철,01:29.6,목,2 -  -  - 2 - 3 - 2,4,1.4
10883,서울,2005-07-10,6,8,3,새동산,이성환,01:17.5,1¾,7 -  -  - 6 - 8 - 7,57.5,6.9
10884,서울,2005-07-10,3,2,1,매직베니스,김효섭,01:14.5,,1 -  -  - 1 - 1 - 1,3.4,1.5
10885,서울,2005-07-10,6,7,6,리무진,허재영,01:17.9,½,1 -  -  - 1 - 1 - 2,2.3,1.2
10886,서울,2005-07-10,11,1,5,스트라이크테러,이기회,02:05.6,½,11 - 11 - 10 - 11 - 10 - 7,77.5,19.3
10887,서울,2005-07-10,12,3,4,경성,김동철,02:12.4,1¾,7 - 7 - 6 - 5 - 4 - 4,13.5,3.7
10888,서울,2005-07-10,6,6,4,천불동,정호익,01:17.6,¾,5 -  -  - 3 - 2 - 3,13.1,2.9
10889,서울,2005-07-10,5,8,7,선도군,윤대근,01:17.7,3,9 -  -  - 9 - 9 - 8,73.2,6.2
10890,서울,2005-07-10,8,6,6,플라인브라이언알,황순도,01:28.4,½,6 -  -  - 6 - 8 - 6,29.5,4.4
10891,서울,2005-07-10,5,10,6,숨겨진보석,서도수,01:17.2,1,5 -  -  - 2 - 2 - 3,4.1,1.4
10892,서울,2005-07-10,5,12,9,플레이메이커,임대규,01:17.9,¾,10 -  -  - 8 - 7 - 7,67.1,6.5
10893,서울,2005-07-10,5,11,4,금빛오름,이기회,01:16.9,3,1 -  -  - 1 - 1 - 2,34,4.6
10894,서울,2005-07-10,9,1,9,세러머니,박태종,01:57.1,9,3 - 3 - 4 - 7 - 8 - 9,5,1.6
10895,서울,2005-07-10,10,7,9,차밍지프,신형철,02:01.3,머리,6 - 7 - 7 - 8 - 9 - 9,6.8,1.7
10896,서울,2005-07-10,2,7,5,주포,이성환,01:05.2,7,9 -  -  - 9 - 9 - 8,159.9,17
10897,서울,2005-07-10,4,5,2,포암산,박을운,01:02.4,2½,7 -  -  - 7 - 7 - 5,10.2,3.4
10898,서울,2005-07-10,8,7,8,줌온바이,신형철,01:29.0,1½,8 -  -  - 7 - 6 - 8,14.9,5.7
10899,서울,2005-07-10,2,6,10,열린축제,서도수,01:07.1,9,6 -  -  - 6 - 8 - 10,106.3,18.2
10900,서울,2005-07-10,2,4,7,삼바파티,우창구,01:05.4,¾,5 -  -  - 5 - 6 - 5,34.4,3.6
10901,서울,2005-07-10,11,5,4,히어컴스미미,문정균,02:05.5,목,7 - 7 - 7 - 9 - 9 - 5,8.7,2.8
10902,서울,2005-07-10,11,11,6,러브댓스마일,김옥성,02:05.7,½,1 - 1 - 1 - 1 - 1 - 1,17.8,4.5
10903,서울,2005-07-10,1,1,7,군령,이정선,01:05.3,코,6 -  -  - 6 - 7 - 7,116.6,10.5
10904,서울,2005-07-10,1,5,3,푸른바람,박을운,01:03.5,3,2 -  -  - 2 - 2 - 3,3.3,1.2
10905,서울,2005-07-10,8,4,3,코즈모리큐어,김효섭,01:27.9,목,2 -  -  - 2 - 3 - 2,3.6,1.5
10906,서울,2005-07-10,10,3,4,노마크찬스,강태현,01:59.9,1,1 - 1 - 1 - 1 - 1 - 3,10.8,2.1
10907,서울,2005-07-10,10,6,1,풀타임,양희진,01:59.4,,3 - 3 - 3 - 3 - 3 - 1,22.7,3.6
10908,서울,2005-07-10,2,9,8,매직타임,김동철,01:05.5,½,4 -  -  - 4 - 4 - 7,154.3,12.8
10909,서울,2005-07-16,8,3,2,독주봉,임대규,01:54.1,2½,1 - 1 - 1 - 1 - 1 - 1,10.4,2.6
10910,서울,2005-07-16,3,3,4,웅비역주,박을운,01:17.5,1¼,2 -  -  - 3 - 6 - 6,8.4,1.7
10911,서울,2005-07-16,7,6,7,그랜드걸,황순도,01:32.7,½,5 -  -  - 6 - 6 - 6,33.4,12.6
10912,서울,2005-07-16,7,1,4,재원,이성환,01:31.4,1½,2 -  -  - 3 - 4 - 4,4.3,2
10913,서울,2005-07-16,7,4,1,안장사,원정일,01:30.3,,1 -  -  - 1 - 1 - 1,3.7,2.4
10914,서울,2005-07-16,11,8,4,포연,김동철,02:01.1,1½,4 - 4 - 3 - 2 - 2 - 3,3,1.1
10915,서울,2005-07-16,2,2,8,단모리,김동철,01:21.7,2,8 -  -  - 8 - 9 - 8,191.9,21.6
10916,서울,2005-07-16,4,9,3,새하늘,심승태,01:03.4,2,6 -  -  - 6 - 7 - 6,4.8,1.6
10917,서울,2005-07-16,10,4,6,클래식스토리,최범현,01:15.6,목,9 -  -  - 11 - 11 - 10,90.4,14.3
10918,서울,2005-07-16,9,6,5,스타박스,김민수,01:31.3,1¼,5 -  -  - 5 - 5 - 5,31.1,4.5
10919,서울,2005-07-16,1,5,7,아로하캣,서도수,01:04.5,6,8 -  -  - 8 - 8 - 8,68.8,6.6
10920,서울,2005-07-16,6,6,5,동진강,원정일,01:29.7,2½,5 -  -  - 5 - 5 - 6,77.3,6.1
10921,서울,2005-07-16,8,8,6,리틀프린세스,허재영,01:55.3,1,3 - 3 - 5 - 5 - 5 - 4,28.9,8.4
10922,서울,2005-07-16,1,3,8,퀸코지,이금주,01:04.6,목,7 -  -  - 7 - 7 - 7,158.1,19.3
10923,서울,2005-07-16,2,4,6,함대장,심승태,01:19.8,1½,5 -  -  - 5 - 7 - 6,20.7,3.8
10924,서울,2005-07-16,3,6,2,청해바다,조경호,01:17.0,7,6 -  -  - 6 - 5 - 2,1.3,1.1
10925,서울,2005-07-16,2,3,2,파인플레이,조경호,01:17.6,1¼,2 -  -  - 4 - 4 - 4,1.6,1
10926,서울,2005-07-16,8,9,11,엑스칼리버,송석헌,01:57.0,7,11 - 11 - 11 - 10 - 11 - 11,19.4,5.6
10927,서울,2005-07-16,8,2,8,발본색원,유재필,01:55.5,1,4 - 4 - 2 - 6 - 6 - 6,4.1,1.6
10928,서울,2005-07-16,4,6,8,운길산,김옥성,01:05.5,3,8 -  -  - 8 - 8 - 8,97,13.3
10929,서울,2005-07-16,9,10,10,트럼프댄서,송석헌,01:35.1,8,4 -  -  - 4 - 4 - 9,47,7.5
10930,서울,2005-07-16,12,3,9,스토미챔피언,함완식,02:00.0,코,10 - 10 - 11 - 11 - 11 - 10,73.6,14.7
10931,서울,2005-07-16,3,4,6,초원의황제,박태종,01:17.7,1,5 -  -  - 5 - 3 - 4,25.6,4.2
10932,서울,2005-07-16,8,5,9,싹스콘,우창구,01:55.6,¾,7 - 7 - 8 - 4 - 4 - 7,4.6,1.8
10933,서울,2005-07-16,9,4,7,선봉제일,임대규,01:31.5,1,9 -  -  - 9 - 9 - 8,30.6,4.7
10934,서울,2005-07-16,4,7,7,경천미인,정기용,01:05.0,4,9 -  -  - 9 - 9 - 9,120.8,17.8
10935,서울,2005-07-16,6,11,8,올랄라,지하주,01:30.5,½,9 -  -  - 10 - 9 - 8,11.7,2.2
10936,서울,2005-07-16,12,8,10,두솔봉,김동균,02:00.8,5,1 - 1 - 1 - 1 - 2 - 8,15.4,3.2
10937,서울,2005-07-16,1,1,2,투게더,박태종,01:02.9,5,2 -  -  - 2 - 2 - 2,13.3,2.1
10938,서울,2005-07-16,12,1,2,퀸크랏시,지하주,01:57.5,1,8 - 8 - 8 - 4 - 1 - 1,7.3,1.8
10939,서울,2005-07-16,5,4,3,융창,유재필,01:15.5,1,4 -  -  - 3 - 3 - 3,2.5,1.2
10940,서울,2005-07-16,3,7,9,개구미,고성이,01:20.3,11,9 -  -  - 9 - 9 - 9,33.5,3.8
10941,서울,2005-07-16,5,2,1,매직스피드,신형철,01:14.9,,1 -  -  - 1 - 1 - 1,12.8,4.4
10942,서울,2005-07-16,2,5,7,봉바위,박을운,01:21.4,9,9 -  -  - 9 - 8 - 9,56.8,8.1
10943,서울,2005-07-16,4,1,1,왕별,박태종,01:01.6,,1 -  -  - 1 - 1 - 1,1.8,1.1
10944,서울,2005-07-16,8,1,1,탑파워,이기회,01:53.6,,9 - 9 - 9 - 11 - 10 - 5,12.1,2.7
10945,서울,2005-07-16,10,7,2,필승강자,조경호,01:14.3,목,2 -  -  - 2 - 2 - 1,1.6,1.2
10946,서울,2005-07-16,10,1,3,레이디파워,유상완,01:14.4,¾,7 -  -  - 7 - 8 - 4,9.9,1.9
10947,서울,2005-07-16,11,2,5,탐라큰별,심승태,02:01.3,1½,2 - 2 - 4 - 4 - 5 - 6,23.9,3.9
10948,서울,2005-07-16,10,2,1,인디언다이아몬드,박을운,01:14.2,,5 -  -  - 5 - 5 - 2,23,2.9
10949,서울,2005-07-16,10,5,4,레벨업,김옥성,01:14.9,3,8 -  -  - 8 - 6 - 5,18,2.6
10950,서울,2005-07-16,10,9,7,선데이러브,천창기,01:15.7,½,11 -  -  - 10 - 10 - 9,50.2,9
10951,서울,2005-07-16,12,9,8,미래신화,박태종,02:00.0,4,2 - 2 - 2 - 3 - 4 - 9,29.8,7.1
10952,서울,2005-07-16,7,5,5,도미네이트,이금주,01:31.6,1¼,6 -  -  - 5 - 5 - 5,3.3,2
10953,서울,2005-07-16,7,3,6,마술봉,문정균,01:32.6,6,7 -  -  - 7 - 7 - 7,20.4,7.1
10954,서울,2005-07-16,1,2,4,비바,윤대근,01:03.2,¾,5 -  -  - 5 - 5 - 5,11.9,1.4
10955,서울,2005-07-16,4,8,5,광대,박을운,01:04.1,3,5 -  -  - 5 - 5 - 4,33.7,3.3
10956,서울,2005-07-16,4,5,2,금빛비행,이준철,01:03.1,9,3 -  -  - 3 - 3 - 2,5.1,1.5
10957,서울,2005-07-16,4,2,9,노꼬메,김효섭,01:06.0,2½,2 -  -  - 2 - 2 - 5,6.1,1.8
10958,서울,2005-07-16,5,8,8,새황제,우창구,01:16.5,3,5 -  -  - 5 - 6 - 8,5.4,2.1
10959,서울,2005-07-16,6,2,9,스페셜플레이,한성열,01:31.3,5,8 -  -  - 8 - 8 - 9,30.6,5.1
10960,서울,2005-07-16,6,3,6,뱅크로울,함완식,01:29.8,¾,3 -  -  - 3 - 4 - 5,7.5,1.4
10961,서울,2005-07-16,9,9,9,쾌투,김석봉,01:33.6,12,10 -  -  - 10 - 10 - 10,63.5,12.6
10962,서울,2005-07-16,7,2,3,영원한우정,임대규,01:31.1,½,4 -  -  - 4 - 3 - 3,6.5,2
10963,서울,2005-07-16,6,7,11,매직캣,박을운,01:33.5,3,7 -  -  - 9 - 11 - 11,28.5,3.9
10964,서울,2005-07-16,3,5,8,남촌시대,정기용,01:18.4,3,7 -  -  - 7 - 8 - 8,61.7,5.9
10965,서울,2005-07-16,2,8,1,스팅거,황순도,01:17.3,,1 -  -  - 1 - 1 - 1,11.7,2.6
10966,서울,2005-07-16,12,2,11,운비역용,이기회,02:01.1,2,5 - 5 - 4 - 6 - 9 - 11,62.9,14.9
10967,서울,2005-07-16,11,3,2,아로마,박태종,02:00.7,½,5 - 5 - 5 - 5 - 4 - 2,4.1,1.4
10968,서울,2005-07-16,2,1,4,불놀이야,임대규,01:18.5,5,6 -  -  - 6 - 5 - 3,3.4,1.4
10969,서울,2005-07-16,2,7,5,효자,이성환,01:19.5,6,7 -  -  - 7 - 6 - 5,19,2.5
10970,서울,2005-07-16,11,1,3,빅스텝,황순도,02:00.8,½,1 - 1 - 1 - 1 - 1 - 1,14.8,3.1
10971,서울,2005-07-16,12,4,,서니마운틴,조경호,,출전취소, -  -  -  -  - ,0,0
10972,서울,2005-07-16,12,6,6,퍼펙트비전,원정일,01:59.1,½,3 - 3 - 5 - 8 - 7 - 6,19.8,3.6
10973,서울,2005-07-16,6,4,1,유어프라이즈에니,이기회,01:28.0,,1 -  -  - 1 - 1 - 1,96.3,11.3
10974,서울,2005-07-16,5,1,5,신행성,천창기,01:15.8,½,6 -  -  - 6 - 5 - 4,4.1,1.4
10975,서울,2005-07-16,9,5,6,드림팀,이기회,01:31.3,머리,2 -  -  - 3 - 2 - 3,21.5,3.8
10976,서울,2005-07-16,10,11,9,기쁨나라,함완식,01:15.8,코,4 -  -  - 4 - 3 - 6,6.1,2.2
10977,서울,2005-07-16,11,5,1,덕풍,문정균,02:00.6,,6 - 6 - 7 - 8 - 8 - 5,13.4,3
10978,서울,2005-07-16,9,1,3,하늘과땅,유상완,01:30.7,¾,3 -  -  - 2 - 3 - 4,20.2,2.8
10979,서울,2005-07-16,12,11,4,응고롱고로,한성열,01:58.2,2½,4 - 4 - 3 - 2 - 3 - 4,11.5,3.2
10980,서울,2005-07-16,6,8,7,호국룡,심승태,01:30.4,3,11 -  -  - 11 - 10 - 7,56.4,8.1
10981,서울,2005-07-16,12,12,5,천자총통,문정균,01:59.1,5,6 - 6 - 6 - 5 - 5 - 5,14.4,2.3
10982,서울,2005-07-16,1,4,3,흑조비상,원정일,01:03.1,1¼,3 -  -  - 3 - 3 - 3,28.7,3
10983,서울,2005-07-16,9,3,8,째즈댄서,조경호,01:31.6,½,6 -  -  - 8 - 8 - 7,10.4,1.8
10984,서울,2005-07-16,8,7,10,블랙주니어,박을운,01:55.7,¾,2 - 2 - 3 - 8 - 7 - 10,47,5
10985,서울,2005-07-16,7,7,2,트윈스타,박태종,01:31.1,4,3 -  -  - 2 - 2 - 2,4.9,2.6
10986,서울,2005-07-16,5,6,6,사이버스타,지하주,01:15.9,목,7 -  -  - 7 - 7 - 6,6.6,1.8
10987,서울,2005-07-16,6,9,3,선바이스,우창구,01:29.2,1¾,2 -  -  - 2 - 2 - 3,1.2,1.1
10988,서울,2005-07-16,3,1,7,대승첫주자,심승태,01:17.9,1,8 -  -  - 8 - 7 - 7,9.8,1.6
10989,서울,2005-07-16,3,9,1,그린필드,강태현,01:15.9,,3 -  -  - 2 - 1 - 1,7.7,1.8
10990,서울,2005-07-16,8,6,7,킹덤,심승태,01:55.3,목,10 - 10 - 10 - 7 - 8 - 9,62.3,9.3
10991,서울,2005-07-16,1,6,6,뉴자이언트,신형철,01:03.4,1¼,6 -  -  - 6 - 6 - 6,4.4,1.4
10992,서울,2005-07-16,9,2,1,명문가문,정기용,01:29.1,,1 -  -  - 1 - 1 - 1,1.3,1.1
10993,서울,2005-07-16,8,4,5,미황사,원정일,01:55.1,3,5 - 5 - 6 - 9 - 9 - 8,77.7,12.1
10994,서울,2005-07-16,2,9,9,대운장,김옥성,01:22.5,5,4 -  -  - 2 - 2 - 7,82.4,6.9
10995,서울,2005-07-16,9,7,4,통일제왕,천창기,01:31.1,2½,7 -  -  - 6 - 7 - 6,9.4,2.1
10996,서울,2005-07-16,5,5,9,정족산,강태현,01:17.0,3,9 -  -  - 9 - 9 - 9,48.1,8.8
10997,서울,2005-07-16,6,1,4,로고바이오닉,이동국,01:29.3,½,4 -  -  - 6 - 6 - 4,21.9,3.5
10998,서울,2005-07-16,3,2,3,파천,안병기,01:17.3,1½,4 -  -  - 4 - 2 - 3,26.6,3.6
10999,서울,2005-07-16,2,6,3,향고래,윤영민,01:17.6,코,3 -  -  - 3 - 3 - 2,8.9,1.5
11000,서울,2005-07-16,6,10,2,금성철벽,최범현,01:28.9,5,6 -  -  - 4 - 3 - 2,15.9,2
11001,서울,2005-07-16,11,7,8,과천황태자,원정일,02:03.1,4,8 - 8 - 8 - 7 - 7 - 8,19.7,3.6
11002,서울,2005-07-16,12,7,1,가야산성,김효섭,01:57.4,,7 - 7 - 7 - 7 - 6 - 2,1.6,1
11003,서울,2005-07-16,11,4,6,천광운,지하주,02:01.3,코,3 - 3 - 2 - 3 - 3 - 4,2.5,1.4
11004,서울,2005-07-16,8,10,4,송경,정기용,01:54.6,1,8 - 8 - 7 - 2 - 2 - 2,2.6,1.4
11005,서울,2005-07-16,6,5,10,바운티즈웨이,김옥성,01:32.9,9,10 -  -  - 7 - 7 - 10,125.2,20.1
11006,서울,2005-07-16,5,7,7,희망질주,안병기,01:16.0,½,3 -  -  - 4 - 4 - 7,14.3,4
11007,서울,2005-07-16,1,7,5,롤리건,이기회,01:03.2,코,4 -  -  - 4 - 4 - 4,28.5,4.2
11008,서울,2005-07-16,4,4,6,사월산,문정균,01:04.4,1¾,7 -  -  - 7 - 6 - 7,83.6,13.2
11009,서울,2005-07-16,5,3,4,나주뜨는별,심승태,01:15.8,1½,2 -  -  - 2 - 2 - 2,14.7,3.6
11010,서울,2005-07-16,3,8,5,베스트러너,김동균,01:17.5,머리,1 -  -  - 1 - 4 - 5,93.8,14.2
11011,서울,2005-07-16,9,8,2,비황등답,한성열,01:30.5,8,8 -  -  - 7 - 6 - 2,18.2,2
11012,서울,2005-07-16,10,10,10,화환,원정일,01:16.9,6,3 -  -  - 3 - 4 - 8,38.6,8
11013,서울,2005-07-16,10,8,11,타야수에스터,신형철,01:16.9,코,10 -  -  - 9 - 9 - 11,12.8,2.5
11014,서울,2005-07-16,10,6,8,금송,임대규,01:15.8,1,1 -  -  - 1 - 1 - 3,14.2,3.3
11015,서울,2005-07-16,4,10,4,스타사인,천창기,01:03.6,¾,4 -  -  - 4 - 4 - 3,15.9,2.6
11016,서울,2005-07-16,8,11,3,일심으로,김효섭,01:54.4,2,6 - 6 - 4 - 3 - 3 - 3,10.9,2.5
11017,서울,2005-07-16,12,5,3,달가네,천창기,01:57.8,1¾,11 - 11 - 10 - 9 - 8 - 3,7.6,1.8
11018,서울,2005-07-16,10,3,5,미스피티,심승태,01:15.6,3,6 -  -  - 6 - 7 - 7,24.7,4.6
11019,서울,2005-07-16,12,10,7,소단,이성환,01:59.2,½,9 - 9 - 9 - 10 - 10 - 7,94.1,18.4
11020,서울,2005-07-16,11,6,7,대매봉,손영진,02:02.5,7,7 - 7 - 6 - 6 - 6 - 7,25,4.3
11021,서울,2005-07-16,4,3,,스트롱미즈,박수홍,,주행중지, -  -  -  -  - ,107.7,25.3
11022,서울,2005-07-16,5,9,2,낭만질주,문정균,01:15.4,2½,8 -  -  - 8 - 8 - 5,26.7,4
11023,서울,2005-07-16,1,8,1,부하라,우창구,01:02.0,,1 -  -  - 1 - 1 - 1,1.3,1
11024,서울,2005-07-17,5,9,8,비룡승운,함완식,01:19.4,목,5 -  -  - 6 - 6 - 7,36,5
11025,서울,2005-07-17,3,8,8,헤밀톤스토리,김효섭,01:05.6,1,7 -  -  - 7 - 8 - 8,44.7,7.9
11026,서울,2005-07-17,3,6,2,훌라왈츠,원정일,01:04.1,1½,4 -  -  - 4 - 4 - 4,11.8,3.1
11027,서울,2005-07-17,8,5,5,굿히트,박태종,01:16.5,1¾,1 -  -  - 1 - 1 - 2,5.1,1.2
11028,서울,2005-07-17,3,5,3,그라운드킹,김옥성,01:04.3,1½,5 -  -  - 5 - 5 - 5,3.8,1.4
11029,서울,2005-07-17,1,7,2,전천후,지하주,01:03.3,1¼,3 -  -  - 3 - 3 - 2,3.1,1.3
11030,서울,2005-07-17,9,1,5,비페스,황순도,01:31.1,3,12 -  -  - 12 - 12 - 11,3.8,1.5
11031,서울,2005-07-17,4,2,2,선데이찬스,한성열,01:17.3,3,10 -  -  - 9 - 8 - 7,70.2,10
11032,서울,2005-07-17,10,9,12,미스트래블린,최범현,01:16.2,2½,2 -  -  - 2 - 2 - 7,72,13
11033,서울,2005-07-17,12,9,7,기모아,이신영,02:12.8,6,8 - 8 - 9 - 9 - 9 - 9,43.1,5
11034,서울,2005-07-17,1,10,1,작은천재,김효섭,01:03.1,,1 -  -  - 1 - 1 - 1,3.2,1.3
11035,서울,2005-07-17,7,4,7,창영대두,심승태,01:30.3,2,2 -  -  - 3 - 3 - 3,14.3,3.3
11036,서울,2005-07-17,4,7,,프쉬케,박태종,,출전취소, -  -  -  -  - ,0,0
11037,서울,2005-07-17,12,1,6,천지인,임대규,02:11.8,½,1 - 1 - 1 - 1 - 1 - 2,6.8,2
11038,서울,2005-07-17,2,8,7,튼튼낭자,유재필,01:05.3,½,8 -  -  - 8 - 8 - 7,113.3,17.8
11039,서울,2005-07-17,2,2,6,퀴저마운틴,신형철,01:05.2,6,6 -  -  - 6 - 6 - 6,81.5,7.8
11040,서울,2005-07-17,7,7,2,와이어덕,이신영,01:28.9,1½,3 -  -  - 2 - 2 - 1,5.5,2.1
11041,서울,2005-07-17,6,2,6,성실강자,유재필,01:32.0,¾,1 -  -  - 1 - 1 - 2,17.9,4
11042,서울,2005-07-17,4,11,8,그레이키티,김귀배,01:18.2,1¼,1 -  -  - 1 - 1 - 2,57.7,8.7
11043,서울,2005-07-17,12,10,9,플라잉캣,이기회,02:13.4,2,2 - 2 - 2 - 2 - 2 - 5,7.7,2.3
11044,서울,2005-07-17,3,7,1,스마일빔,함완식,01:03.8,,2 -  -  - 2 - 2 - 1,3.1,1.3
11045,서울,2005-07-17,10,3,4,융프라우,김옥성,01:15.0,1½,11 -  -  - 11 - 11 - 8,48,8.8
11046,서울,2005-07-17,7,5,1,에이스위너,강태현,01:28.7,,12 -  -  - 11 - 9 - 6,17.2,4.4
11047,서울,2005-07-17,2,1,5,으뜸재미,김동철,01:04.1,2,5 -  -  - 5 - 4 - 5,4.2,1.4
11048,서울,2005-07-17,10,12,11,재미좋은,김동철,01:15.8,1¾,8 -  -  - 8 - 7 - 10,77.5,16.3
11049,서울,2005-07-17,6,7,1,장학회,허재영,01:30.5,,3 -  -  - 3 - 3 - 1,14.7,2.5
11050,서울,2005-07-17,9,5,10,능파,한성열,01:32.7,2½,3 -  -  - 3 - 2 - 6,6.8,2
11051,서울,2005-07-17,11,1,5,메이비투나잇,김동철,02:00.2,7,8 - 8 - 8 - 8 - 7 - 6,35.4,4.5
11052,서울,2005-07-17,6,3,8,아라오라,최정섭,01:32.1,¾,6 -  -  - 8 - 8 - 8,65.6,10.3
11053,서울,2005-07-17,9,6,3,해와별,김옥성,01:30.4,5,4 -  -  - 6 - 6 - 4,23.7,6.6
11054,서울,2005-07-17,8,3,6,에이스에버,허재영,01:16.9,2,8 -  -  - 8 - 8 - 7,39.8,6.7
11055,서울,2005-07-17,10,7,7,천경지존,유재필,01:15.2,목,1 -  -  - 1 - 1 - 1,25,6.1
11056,서울,2005-07-17,9,4,2,이오스,강태현,01:29.6,¾,8 -  -  - 5 - 5 - 2,5.3,1.7
11057,서울,2005-07-17,12,3,5,이브의미소,우창구,02:11.7,¾,6 - 6 - 6 - 7 - 7 - 6,53.6,7.1
